"ind.row"	"ind.col"	"rnm"	"cnm"
"3127"	347	58	"OP-BZN1 OpaC4"	"BAZAN_Oper Vis3."
"3128"	349	58	"OP-BZN1 OpaFC"	"BAZAN_Oper Vis3."
"3129"	354	58	"OP-BZN1 OPB31-Stat"	"BAZAN_Oper Vis3."
"3130"	355	58	"OP-BZN1 STAT1"	"BAZAN_Oper Vis3."
"3131"	356	58	"OP-BZN1 STAT2"	"BAZAN_Oper Vis3."
"3132"	357	58	"OP-BZN1 STAT3"	"BAZAN_Oper Vis3."
"3133"	358	58	"OP-BZN1 STAT5"	"BAZAN_Oper Vis3."
"3134"	361	58	"OP-GADIV STAT1"	"BAZAN_Oper Vis3."
"3135"	367	58	"OP-HCU Stat-HCU"	"BAZAN_Oper Vis3."
"3136"	368	58	"OP-HCU Stat-HPU"	"BAZAN_Oper Vis3."
"3137"	394	58	"Yizraelia ITemp"	"BAZAN_Oper Vis3."
"3138"	402	58	"Yizraelia RH"	"BAZAN_Oper Vis3."
"3139"	403	58	"Yizraelia TEMP"	"BAZAN_Oper Vis3."
"3140"	404	58	"Yizraelia WDD"	"BAZAN_Oper Vis3."
"3141"	405	58	"Yizraelia WDS"	"BAZAN_Oper Vis3."
"3175"	61	59	"BAZAN-B21 NOx Dry"	"BAZAN-B11 ST_NOx_INS"
"3176"	62	59	"BAZAN-B21 SCR21_NOX_INS"	"BAZAN-B11 ST_NOx_INS"
"3177"	63	59	"BAZAN-B31 ST_NOx_INS"	"BAZAN-B11 ST_NOx_INS"
"3178"	66	59	"BAZAN-CCR NOX INS"	"BAZAN-B11 ST_NOx_INS"
"3179"	67	59	"Bazan-CU1 NOx Dry"	"BAZAN-B11 ST_NOx_INS"
"3180"	68	59	"Bazan-CU1 NOX INS"	"BAZAN-B11 ST_NOx_INS"
"3181"	70	59	"Bazan-CU1-B4 NOX INS"	"BAZAN-B11 ST_NOx_INS"
"3182"	72	59	"Bazan-CU3 NOX INS"	"BAZAN-B11 ST_NOx_INS"
"3183"	74	59	"Bazan-CU3-B201B NOX INS"	"BAZAN-B11 ST_NOx_INS"
"3184"	75	59	"BAZAN-CU4 ST_NOx_INS"	"BAZAN-B11 ST_NOx_INS"
"3185"	76	59	"BAZAN-CU4 Stack_NOx"	"BAZAN-B11 ST_NOx_INS"
"3186"	77	59	"BAZAN-FCC NOx Dry"	"BAZAN-B11 ST_NOx_INS"
"3187"	78	59	"BAZAN-FCC NOX INS"	"BAZAN-B11 ST_NOx_INS"
"3188"	79	59	"BAZAN-IHDS-GO NOx Dry"	"BAZAN-B11 ST_NOx_INS"
"3189"	80	59	"BAZAN-IHDS-GO NOX INS"	"BAZAN-B11 ST_NOx_INS"
"3190"	82	59	"BAZAN-ISOM NOX INS"	"BAZAN-B11 ST_NOx_INS"
"3191"	84	59	"Bazan-VIS3 NOX INS"	"BAZAN-B11 ST_NOx_INS"
"3192"	85	59	"BAZAN6-SO2 SO2FC"	"BAZAN-B11 ST_NOx_INS"
"3193"	86	59	"BAZAN6-SO2 SO2FCC_Stat"	"BAZAN-B11 ST_NOx_INS"
"3194"	88	59	"BAZAN6-SO2 SO2S3-Stat"	"BAZAN-B11 ST_NOx_INS"
"3195"	89	59	"BAZAN6-SO2 SO2S4"	"BAZAN-B11 ST_NOx_INS"
"3196"	90	59	"BAZAN6-SO2 SO2S4-Stat"	"BAZAN-B11 ST_NOx_INS"
"3197"	94	59	"CAOL RTO Status"	"BAZAN-B11 ST_NOx_INS"
"3198"	96	59	"CAOL_New Boiler1-Stat"	"BAZAN-B11 ST_NOx_INS"
"3199"	97	59	"CAOL_New Boiler2-Stat"	"BAZAN-B11 ST_NOx_INS"
"3200"	98	59	"CAOL_New Boiler3-Stat"	"BAZAN-B11 ST_NOx_INS"
"3201"	99	59	"CAOL_New NOB1"	"BAZAN-B11 ST_NOx_INS"
"3202"	100	59	"CAOL_New NOB2"	"BAZAN-B11 ST_NOx_INS"
"3203"	101	59	"CAOL_New NOB3"	"BAZAN-B11 ST_NOx_INS"
"3204"	102	59	"CAOL_New Stat_NOx_B1"	"BAZAN-B11 ST_NOx_INS"
"3205"	103	59	"CAOL_New Stat_Nox_B2"	"BAZAN-B11 ST_NOx_INS"
"3206"	104	59	"CAOL_New Stat_Nox_B3"	"BAZAN-B11 ST_NOx_INS"
"3207"	120	59	"CAUL STAT1"	"BAZAN-B11 ST_NOx_INS"
"3208"	121	59	"CAUL STAT2"	"BAZAN-B11 ST_NOx_INS"
"3209"	122	59	"CAUL STAT3"	"BAZAN-B11 ST_NOx_INS"
"3210"	123	59	"D.CARMEL ITemp"	"BAZAN-B11 ST_NOx_INS"
"3211"	125	59	"D.CARMEL RH"	"BAZAN-B11 ST_NOx_INS"
"3212"	127	59	"D.CARMEL StWd"	"BAZAN-B11 ST_NOx_INS"
"3213"	128	59	"D.CARMEL TEMP"	"BAZAN-B11 ST_NOx_INS"
"3214"	129	59	"D.CARMEL WDD"	"BAZAN-B11 ST_NOx_INS"
"3215"	130	59	"D.CARMEL WDS"	"BAZAN-B11 ST_NOx_INS"
"3216"	144	59	"Flares NEWFF"	"BAZAN-B11 ST_NOx_INS"
"3217"	145	59	"Flares OLDFF"	"BAZAN-B11 ST_NOx_INS"
"3218"	147	59	"GADIV CTO Status"	"BAZAN-B11 ST_NOx_INS"
"3219"	153	59	"GADIV_OPER PRX-start"	"BAZAN-B11 ST_NOx_INS"
"3220"	154	59	"GADIV_OPER SPL_start"	"BAZAN-B11 ST_NOx_INS"
"3221"	155	59	"GADIV_OPER TOL-start"	"BAZAN-B11 ST_NOx_INS"
"3222"	156	59	"GADIV_OPER XYL-start"	"BAZAN-B11 ST_NOx_INS"
"3223"	158	59	"Gadiv-AS2XYL1 NOX INS"	"BAZAN-B11 ST_NOx_INS"
"3224"	160	59	"Gadiv-PAREX NOX INS"	"BAZAN-B11 ST_NOx_INS"
"3225"	162	59	"Gadiv-TOL NOX INS"	"BAZAN-B11 ST_NOx_INS"
"3226"	164	59	"Gadiv-XYl2 NOX INS"	"BAZAN-B11 ST_NOx_INS"
"3227"	280	59	"mahzam 30 WIND-DIR"	"BAZAN-B11 ST_NOx_INS"
"3228"	281	59	"mahzam 30 WIND-V6"	"BAZAN-B11 ST_NOx_INS"
"3229"	287	59	"mahzam 40 WIND-DIR"	"BAZAN-B11 ST_NOx_INS"
"3230"	288	59	"mahzam 40 WIND-V6"	"BAZAN-B11 ST_NOx_INS"
"3231"	331	59	"Neve Yosef ITemp"	"BAZAN-B11 ST_NOx_INS"
"3232"	337	59	"Neve Yosef TEMP"	"BAZAN-B11 ST_NOx_INS"
"3233"	338	59	"Neve Yosef WDD"	"BAZAN-B11 ST_NOx_INS"
"3234"	340	59	"OP-BZN1 B201B CU3"	"BAZAN-B11 ST_NOx_INS"
"3235"	341	59	"OP-BZN1 cu1 B4"	"BAZAN-B11 ST_NOx_INS"
"3236"	344	59	"OP-BZN1 Opa21"	"BAZAN-B11 ST_NOx_INS"
"3237"	347	59	"OP-BZN1 OpaC4"	"BAZAN-B11 ST_NOx_INS"
"3238"	349	59	"OP-BZN1 OpaFC"	"BAZAN-B11 ST_NOx_INS"
"3239"	354	59	"OP-BZN1 OPB31-Stat"	"BAZAN-B11 ST_NOx_INS"
"3240"	355	59	"OP-BZN1 STAT1"	"BAZAN-B11 ST_NOx_INS"
"3241"	356	59	"OP-BZN1 STAT2"	"BAZAN-B11 ST_NOx_INS"
"3242"	357	59	"OP-BZN1 STAT3"	"BAZAN-B11 ST_NOx_INS"
"3243"	358	59	"OP-BZN1 STAT5"	"BAZAN-B11 ST_NOx_INS"
"3244"	361	59	"OP-GADIV STAT1"	"BAZAN-B11 ST_NOx_INS"
"3245"	367	59	"OP-HCU Stat-HCU"	"BAZAN-B11 ST_NOx_INS"
"3246"	368	59	"OP-HCU Stat-HPU"	"BAZAN-B11 ST_NOx_INS"
"3247"	394	59	"Yizraelia ITemp"	"BAZAN-B11 ST_NOx_INS"
"3248"	402	59	"Yizraelia RH"	"BAZAN-B11 ST_NOx_INS"
"3249"	403	59	"Yizraelia TEMP"	"BAZAN-B11 ST_NOx_INS"
"3250"	404	59	"Yizraelia WDD"	"BAZAN-B11 ST_NOx_INS"
"3251"	405	59	"Yizraelia WDS"	"BAZAN-B11 ST_NOx_INS"
"3278"	62	61	"BAZAN-B21 SCR21_NOX_INS"	"BAZAN-B21 NOx Dry"
"3279"	63	61	"BAZAN-B31 ST_NOx_INS"	"BAZAN-B21 NOx Dry"
"3280"	66	61	"BAZAN-CCR NOX INS"	"BAZAN-B21 NOx Dry"
"3281"	68	61	"Bazan-CU1 NOX INS"	"BAZAN-B21 NOx Dry"
"3282"	70	61	"Bazan-CU1-B4 NOX INS"	"BAZAN-B21 NOx Dry"
"3283"	72	61	"Bazan-CU3 NOX INS"	"BAZAN-B21 NOx Dry"
"3284"	74	61	"Bazan-CU3-B201B NOX INS"	"BAZAN-B21 NOx Dry"
"3285"	75	61	"BAZAN-CU4 ST_NOx_INS"	"BAZAN-B21 NOx Dry"
"3286"	78	61	"BAZAN-FCC NOX INS"	"BAZAN-B21 NOx Dry"
"3287"	80	61	"BAZAN-IHDS-GO NOX INS"	"BAZAN-B21 NOx Dry"
"3288"	82	61	"BAZAN-ISOM NOX INS"	"BAZAN-B21 NOx Dry"
"3289"	84	61	"Bazan-VIS3 NOX INS"	"BAZAN-B21 NOx Dry"
"3290"	86	61	"BAZAN6-SO2 SO2FCC_Stat"	"BAZAN-B21 NOx Dry"
"3291"	88	61	"BAZAN6-SO2 SO2S3-Stat"	"BAZAN-B21 NOx Dry"
"3292"	89	61	"BAZAN6-SO2 SO2S4"	"BAZAN-B21 NOx Dry"
"3293"	90	61	"BAZAN6-SO2 SO2S4-Stat"	"BAZAN-B21 NOx Dry"
"3294"	94	61	"CAOL RTO Status"	"BAZAN-B21 NOx Dry"
"3295"	96	61	"CAOL_New Boiler1-Stat"	"BAZAN-B21 NOx Dry"
"3296"	97	61	"CAOL_New Boiler2-Stat"	"BAZAN-B21 NOx Dry"
"3297"	98	61	"CAOL_New Boiler3-Stat"	"BAZAN-B21 NOx Dry"
"3298"	102	61	"CAOL_New Stat_NOx_B1"	"BAZAN-B21 NOx Dry"
"3299"	103	61	"CAOL_New Stat_Nox_B2"	"BAZAN-B21 NOx Dry"
"3300"	104	61	"CAOL_New Stat_Nox_B3"	"BAZAN-B21 NOx Dry"
"3301"	120	61	"CAUL STAT1"	"BAZAN-B21 NOx Dry"
"3302"	121	61	"CAUL STAT2"	"BAZAN-B21 NOx Dry"
"3303"	122	61	"CAUL STAT3"	"BAZAN-B21 NOx Dry"
"3304"	123	61	"D.CARMEL ITemp"	"BAZAN-B21 NOx Dry"
"3305"	128	61	"D.CARMEL TEMP"	"BAZAN-B21 NOx Dry"
"3306"	144	61	"Flares NEWFF"	"BAZAN-B21 NOx Dry"
"3307"	147	61	"GADIV CTO Status"	"BAZAN-B21 NOx Dry"
"3308"	153	61	"GADIV_OPER PRX-start"	"BAZAN-B21 NOx Dry"
"3309"	154	61	"GADIV_OPER SPL_start"	"BAZAN-B21 NOx Dry"
"3310"	155	61	"GADIV_OPER TOL-start"	"BAZAN-B21 NOx Dry"
"3311"	156	61	"GADIV_OPER XYL-start"	"BAZAN-B21 NOx Dry"
"3312"	158	61	"Gadiv-AS2XYL1 NOX INS"	"BAZAN-B21 NOx Dry"
"3313"	160	61	"Gadiv-PAREX NOX INS"	"BAZAN-B21 NOx Dry"
"3314"	162	61	"Gadiv-TOL NOX INS"	"BAZAN-B21 NOx Dry"
"3315"	164	61	"Gadiv-XYl2 NOX INS"	"BAZAN-B21 NOx Dry"
"3316"	331	61	"Neve Yosef ITemp"	"BAZAN-B21 NOx Dry"
"3317"	337	61	"Neve Yosef TEMP"	"BAZAN-B21 NOx Dry"
"3318"	354	61	"OP-BZN1 OPB31-Stat"	"BAZAN-B21 NOx Dry"
"3319"	355	61	"OP-BZN1 STAT1"	"BAZAN-B21 NOx Dry"
"3320"	356	61	"OP-BZN1 STAT2"	"BAZAN-B21 NOx Dry"
"3321"	357	61	"OP-BZN1 STAT3"	"BAZAN-B21 NOx Dry"
"3322"	361	61	"OP-GADIV STAT1"	"BAZAN-B21 NOx Dry"
"3323"	367	61	"OP-HCU Stat-HCU"	"BAZAN-B21 NOx Dry"
"3324"	368	61	"OP-HCU Stat-HPU"	"BAZAN-B21 NOx Dry"
"3325"	394	61	"Yizraelia ITemp"	"BAZAN-B21 NOx Dry"
"3326"	402	61	"Yizraelia RH"	"BAZAN-B21 NOx Dry"
"3327"	403	61	"Yizraelia TEMP"	"BAZAN-B21 NOx Dry"
"3328"	404	61	"Yizraelia WDD"	"BAZAN-B21 NOx Dry"
"3329"	405	61	"Yizraelia WDS"	"BAZAN-B21 NOx Dry"
"3365"	63	62	"BAZAN-B31 ST_NOx_INS"	"BAZAN-B21 SCR21_NOX_INS"
"3366"	66	62	"BAZAN-CCR NOX INS"	"BAZAN-B21 SCR21_NOX_INS"
"3367"	67	62	"Bazan-CU1 NOx Dry"	"BAZAN-B21 SCR21_NOX_INS"
"3368"	68	62	"Bazan-CU1 NOX INS"	"BAZAN-B21 SCR21_NOX_INS"
"3369"	70	62	"Bazan-CU1-B4 NOX INS"	"BAZAN-B21 SCR21_NOX_INS"
"3370"	72	62	"Bazan-CU3 NOX INS"	"BAZAN-B21 SCR21_NOX_INS"
"3371"	74	62	"Bazan-CU3-B201B NOX INS"	"BAZAN-B21 SCR21_NOX_INS"
"3372"	75	62	"BAZAN-CU4 ST_NOx_INS"	"BAZAN-B21 SCR21_NOX_INS"
"3373"	76	62	"BAZAN-CU4 Stack_NOx"	"BAZAN-B21 SCR21_NOX_INS"
"3374"	77	62	"BAZAN-FCC NOx Dry"	"BAZAN-B21 SCR21_NOX_INS"
"3375"	78	62	"BAZAN-FCC NOX INS"	"BAZAN-B21 SCR21_NOX_INS"
"3376"	79	62	"BAZAN-IHDS-GO NOx Dry"	"BAZAN-B21 SCR21_NOX_INS"
"3377"	80	62	"BAZAN-IHDS-GO NOX INS"	"BAZAN-B21 SCR21_NOX_INS"
"3378"	82	62	"BAZAN-ISOM NOX INS"	"BAZAN-B21 SCR21_NOX_INS"
"3379"	84	62	"Bazan-VIS3 NOX INS"	"BAZAN-B21 SCR21_NOX_INS"
"3380"	85	62	"BAZAN6-SO2 SO2FC"	"BAZAN-B21 SCR21_NOX_INS"
"3381"	86	62	"BAZAN6-SO2 SO2FCC_Stat"	"BAZAN-B21 SCR21_NOX_INS"
"3382"	88	62	"BAZAN6-SO2 SO2S3-Stat"	"BAZAN-B21 SCR21_NOX_INS"
"3383"	89	62	"BAZAN6-SO2 SO2S4"	"BAZAN-B21 SCR21_NOX_INS"
"3384"	90	62	"BAZAN6-SO2 SO2S4-Stat"	"BAZAN-B21 SCR21_NOX_INS"
"3385"	94	62	"CAOL RTO Status"	"BAZAN-B21 SCR21_NOX_INS"
"3386"	96	62	"CAOL_New Boiler1-Stat"	"BAZAN-B21 SCR21_NOX_INS"
"3387"	97	62	"CAOL_New Boiler2-Stat"	"BAZAN-B21 SCR21_NOX_INS"
"3388"	98	62	"CAOL_New Boiler3-Stat"	"BAZAN-B21 SCR21_NOX_INS"
"3389"	99	62	"CAOL_New NOB1"	"BAZAN-B21 SCR21_NOX_INS"
"3390"	100	62	"CAOL_New NOB2"	"BAZAN-B21 SCR21_NOX_INS"
"3391"	101	62	"CAOL_New NOB3"	"BAZAN-B21 SCR21_NOX_INS"
"3392"	102	62	"CAOL_New Stat_NOx_B1"	"BAZAN-B21 SCR21_NOX_INS"
"3393"	103	62	"CAOL_New Stat_Nox_B2"	"BAZAN-B21 SCR21_NOX_INS"
"3394"	104	62	"CAOL_New Stat_Nox_B3"	"BAZAN-B21 SCR21_NOX_INS"
"3395"	120	62	"CAUL STAT1"	"BAZAN-B21 SCR21_NOX_INS"
"3396"	121	62	"CAUL STAT2"	"BAZAN-B21 SCR21_NOX_INS"
"3397"	122	62	"CAUL STAT3"	"BAZAN-B21 SCR21_NOX_INS"
"3398"	123	62	"D.CARMEL ITemp"	"BAZAN-B21 SCR21_NOX_INS"
"3399"	125	62	"D.CARMEL RH"	"BAZAN-B21 SCR21_NOX_INS"
"3400"	127	62	"D.CARMEL StWd"	"BAZAN-B21 SCR21_NOX_INS"
"3401"	128	62	"D.CARMEL TEMP"	"BAZAN-B21 SCR21_NOX_INS"
"3402"	129	62	"D.CARMEL WDD"	"BAZAN-B21 SCR21_NOX_INS"
"3403"	130	62	"D.CARMEL WDS"	"BAZAN-B21 SCR21_NOX_INS"
"3404"	144	62	"Flares NEWFF"	"BAZAN-B21 SCR21_NOX_INS"
"3405"	145	62	"Flares OLDFF"	"BAZAN-B21 SCR21_NOX_INS"
"3406"	147	62	"GADIV CTO Status"	"BAZAN-B21 SCR21_NOX_INS"
"3407"	153	62	"GADIV_OPER PRX-start"	"BAZAN-B21 SCR21_NOX_INS"
"3408"	154	62	"GADIV_OPER SPL_start"	"BAZAN-B21 SCR21_NOX_INS"
"3409"	155	62	"GADIV_OPER TOL-start"	"BAZAN-B21 SCR21_NOX_INS"
"3410"	156	62	"GADIV_OPER XYL-start"	"BAZAN-B21 SCR21_NOX_INS"
"3411"	158	62	"Gadiv-AS2XYL1 NOX INS"	"BAZAN-B21 SCR21_NOX_INS"
"3412"	160	62	"Gadiv-PAREX NOX INS"	"BAZAN-B21 SCR21_NOX_INS"
"3413"	162	62	"Gadiv-TOL NOX INS"	"BAZAN-B21 SCR21_NOX_INS"
"3414"	164	62	"Gadiv-XYl2 NOX INS"	"BAZAN-B21 SCR21_NOX_INS"
"3415"	280	62	"mahzam 30 WIND-DIR"	"BAZAN-B21 SCR21_NOX_INS"
"3416"	281	62	"mahzam 30 WIND-V6"	"BAZAN-B21 SCR21_NOX_INS"
"3417"	287	62	"mahzam 40 WIND-DIR"	"BAZAN-B21 SCR21_NOX_INS"
"3418"	288	62	"mahzam 40 WIND-V6"	"BAZAN-B21 SCR21_NOX_INS"
"3419"	331	62	"Neve Yosef ITemp"	"BAZAN-B21 SCR21_NOX_INS"
"3420"	337	62	"Neve Yosef TEMP"	"BAZAN-B21 SCR21_NOX_INS"
"3421"	338	62	"Neve Yosef WDD"	"BAZAN-B21 SCR21_NOX_INS"
"3422"	340	62	"OP-BZN1 B201B CU3"	"BAZAN-B21 SCR21_NOX_INS"
"3423"	341	62	"OP-BZN1 cu1 B4"	"BAZAN-B21 SCR21_NOX_INS"
"3424"	344	62	"OP-BZN1 Opa21"	"BAZAN-B21 SCR21_NOX_INS"
"3425"	347	62	"OP-BZN1 OpaC4"	"BAZAN-B21 SCR21_NOX_INS"
"3426"	349	62	"OP-BZN1 OpaFC"	"BAZAN-B21 SCR21_NOX_INS"
"3427"	354	62	"OP-BZN1 OPB31-Stat"	"BAZAN-B21 SCR21_NOX_INS"
"3428"	355	62	"OP-BZN1 STAT1"	"BAZAN-B21 SCR21_NOX_INS"
"3429"	356	62	"OP-BZN1 STAT2"	"BAZAN-B21 SCR21_NOX_INS"
"3430"	357	62	"OP-BZN1 STAT3"	"BAZAN-B21 SCR21_NOX_INS"
"3431"	358	62	"OP-BZN1 STAT5"	"BAZAN-B21 SCR21_NOX_INS"
"3432"	361	62	"OP-GADIV STAT1"	"BAZAN-B21 SCR21_NOX_INS"
"3433"	367	62	"OP-HCU Stat-HCU"	"BAZAN-B21 SCR21_NOX_INS"
"3434"	368	62	"OP-HCU Stat-HPU"	"BAZAN-B21 SCR21_NOX_INS"
"3435"	394	62	"Yizraelia ITemp"	"BAZAN-B21 SCR21_NOX_INS"
"3436"	402	62	"Yizraelia RH"	"BAZAN-B21 SCR21_NOX_INS"
"3437"	403	62	"Yizraelia TEMP"	"BAZAN-B21 SCR21_NOX_INS"
"3438"	404	62	"Yizraelia WDD"	"BAZAN-B21 SCR21_NOX_INS"
"3439"	405	62	"Yizraelia WDS"	"BAZAN-B21 SCR21_NOX_INS"
"3476"	66	63	"BAZAN-CCR NOX INS"	"BAZAN-B31 ST_NOx_INS"
"3477"	67	63	"Bazan-CU1 NOx Dry"	"BAZAN-B31 ST_NOx_INS"
"3478"	68	63	"Bazan-CU1 NOX INS"	"BAZAN-B31 ST_NOx_INS"
"3479"	70	63	"Bazan-CU1-B4 NOX INS"	"BAZAN-B31 ST_NOx_INS"
"3480"	72	63	"Bazan-CU3 NOX INS"	"BAZAN-B31 ST_NOx_INS"
"3481"	74	63	"Bazan-CU3-B201B NOX INS"	"BAZAN-B31 ST_NOx_INS"
"3482"	75	63	"BAZAN-CU4 ST_NOx_INS"	"BAZAN-B31 ST_NOx_INS"
"3483"	76	63	"BAZAN-CU4 Stack_NOx"	"BAZAN-B31 ST_NOx_INS"
"3484"	77	63	"BAZAN-FCC NOx Dry"	"BAZAN-B31 ST_NOx_INS"
"3485"	78	63	"BAZAN-FCC NOX INS"	"BAZAN-B31 ST_NOx_INS"
"3486"	79	63	"BAZAN-IHDS-GO NOx Dry"	"BAZAN-B31 ST_NOx_INS"
"3487"	80	63	"BAZAN-IHDS-GO NOX INS"	"BAZAN-B31 ST_NOx_INS"
"3488"	82	63	"BAZAN-ISOM NOX INS"	"BAZAN-B31 ST_NOx_INS"
"3489"	84	63	"Bazan-VIS3 NOX INS"	"BAZAN-B31 ST_NOx_INS"
"3490"	85	63	"BAZAN6-SO2 SO2FC"	"BAZAN-B31 ST_NOx_INS"
"3491"	86	63	"BAZAN6-SO2 SO2FCC_Stat"	"BAZAN-B31 ST_NOx_INS"
"3492"	88	63	"BAZAN6-SO2 SO2S3-Stat"	"BAZAN-B31 ST_NOx_INS"
"3493"	89	63	"BAZAN6-SO2 SO2S4"	"BAZAN-B31 ST_NOx_INS"
"3494"	90	63	"BAZAN6-SO2 SO2S4-Stat"	"BAZAN-B31 ST_NOx_INS"
"3495"	94	63	"CAOL RTO Status"	"BAZAN-B31 ST_NOx_INS"
"3496"	96	63	"CAOL_New Boiler1-Stat"	"BAZAN-B31 ST_NOx_INS"
"3497"	97	63	"CAOL_New Boiler2-Stat"	"BAZAN-B31 ST_NOx_INS"
"3498"	98	63	"CAOL_New Boiler3-Stat"	"BAZAN-B31 ST_NOx_INS"
"3499"	99	63	"CAOL_New NOB1"	"BAZAN-B31 ST_NOx_INS"
"3500"	100	63	"CAOL_New NOB2"	"BAZAN-B31 ST_NOx_INS"
"3501"	101	63	"CAOL_New NOB3"	"BAZAN-B31 ST_NOx_INS"
"3502"	102	63	"CAOL_New Stat_NOx_B1"	"BAZAN-B31 ST_NOx_INS"
"3503"	103	63	"CAOL_New Stat_Nox_B2"	"BAZAN-B31 ST_NOx_INS"
"3504"	104	63	"CAOL_New Stat_Nox_B3"	"BAZAN-B31 ST_NOx_INS"
"3505"	120	63	"CAUL STAT1"	"BAZAN-B31 ST_NOx_INS"
"3506"	121	63	"CAUL STAT2"	"BAZAN-B31 ST_NOx_INS"
"3507"	122	63	"CAUL STAT3"	"BAZAN-B31 ST_NOx_INS"
"3508"	123	63	"D.CARMEL ITemp"	"BAZAN-B31 ST_NOx_INS"
"3509"	125	63	"D.CARMEL RH"	"BAZAN-B31 ST_NOx_INS"
"3510"	127	63	"D.CARMEL StWd"	"BAZAN-B31 ST_NOx_INS"
"3511"	128	63	"D.CARMEL TEMP"	"BAZAN-B31 ST_NOx_INS"
"3512"	129	63	"D.CARMEL WDD"	"BAZAN-B31 ST_NOx_INS"
"3513"	130	63	"D.CARMEL WDS"	"BAZAN-B31 ST_NOx_INS"
"3514"	144	63	"Flares NEWFF"	"BAZAN-B31 ST_NOx_INS"
"3515"	145	63	"Flares OLDFF"	"BAZAN-B31 ST_NOx_INS"
"3516"	147	63	"GADIV CTO Status"	"BAZAN-B31 ST_NOx_INS"
"3517"	153	63	"GADIV_OPER PRX-start"	"BAZAN-B31 ST_NOx_INS"
"3518"	154	63	"GADIV_OPER SPL_start"	"BAZAN-B31 ST_NOx_INS"
"3519"	155	63	"GADIV_OPER TOL-start"	"BAZAN-B31 ST_NOx_INS"
"3520"	156	63	"GADIV_OPER XYL-start"	"BAZAN-B31 ST_NOx_INS"
"3521"	158	63	"Gadiv-AS2XYL1 NOX INS"	"BAZAN-B31 ST_NOx_INS"
"3522"	160	63	"Gadiv-PAREX NOX INS"	"BAZAN-B31 ST_NOx_INS"
"3523"	162	63	"Gadiv-TOL NOX INS"	"BAZAN-B31 ST_NOx_INS"
"3524"	164	63	"Gadiv-XYl2 NOX INS"	"BAZAN-B31 ST_NOx_INS"
"3525"	280	63	"mahzam 30 WIND-DIR"	"BAZAN-B31 ST_NOx_INS"
"3526"	281	63	"mahzam 30 WIND-V6"	"BAZAN-B31 ST_NOx_INS"
"3527"	287	63	"mahzam 40 WIND-DIR"	"BAZAN-B31 ST_NOx_INS"
"3528"	288	63	"mahzam 40 WIND-V6"	"BAZAN-B31 ST_NOx_INS"
"3529"	331	63	"Neve Yosef ITemp"	"BAZAN-B31 ST_NOx_INS"
"3530"	337	63	"Neve Yosef TEMP"	"BAZAN-B31 ST_NOx_INS"
"3531"	338	63	"Neve Yosef WDD"	"BAZAN-B31 ST_NOx_INS"
"3532"	341	63	"OP-BZN1 cu1 B4"	"BAZAN-B31 ST_NOx_INS"
"3533"	344	63	"OP-BZN1 Opa21"	"BAZAN-B31 ST_NOx_INS"
"3534"	347	63	"OP-BZN1 OpaC4"	"BAZAN-B31 ST_NOx_INS"
"3535"	349	63	"OP-BZN1 OpaFC"	"BAZAN-B31 ST_NOx_INS"
"3536"	354	63	"OP-BZN1 OPB31-Stat"	"BAZAN-B31 ST_NOx_INS"
"3537"	355	63	"OP-BZN1 STAT1"	"BAZAN-B31 ST_NOx_INS"
"3538"	356	63	"OP-BZN1 STAT2"	"BAZAN-B31 ST_NOx_INS"
"3539"	357	63	"OP-BZN1 STAT3"	"BAZAN-B31 ST_NOx_INS"
"3540"	358	63	"OP-BZN1 STAT5"	"BAZAN-B31 ST_NOx_INS"
"3541"	361	63	"OP-GADIV STAT1"	"BAZAN-B31 ST_NOx_INS"
"3542"	365	63	"OP-HCU OP_HPU"	"BAZAN-B31 ST_NOx_INS"
"3543"	367	63	"OP-HCU Stat-HCU"	"BAZAN-B31 ST_NOx_INS"
"3544"	368	63	"OP-HCU Stat-HPU"	"BAZAN-B31 ST_NOx_INS"
"3545"	394	63	"Yizraelia ITemp"	"BAZAN-B31 ST_NOx_INS"
"3546"	402	63	"Yizraelia RH"	"BAZAN-B31 ST_NOx_INS"
"3547"	403	63	"Yizraelia TEMP"	"BAZAN-B31 ST_NOx_INS"
"3548"	404	63	"Yizraelia WDD"	"BAZAN-B31 ST_NOx_INS"
"3549"	405	63	"Yizraelia WDS"	"BAZAN-B31 ST_NOx_INS"
"3588"	68	66	"Bazan-CU1 NOX INS"	"BAZAN-CCR NOX INS"
"3589"	70	66	"Bazan-CU1-B4 NOX INS"	"BAZAN-CCR NOX INS"
"3590"	72	66	"Bazan-CU3 NOX INS"	"BAZAN-CCR NOX INS"
"3591"	74	66	"Bazan-CU3-B201B NOX INS"	"BAZAN-CCR NOX INS"
"3592"	75	66	"BAZAN-CU4 ST_NOx_INS"	"BAZAN-CCR NOX INS"
"3593"	77	66	"BAZAN-FCC NOx Dry"	"BAZAN-CCR NOX INS"
"3594"	78	66	"BAZAN-FCC NOX INS"	"BAZAN-CCR NOX INS"
"3595"	79	66	"BAZAN-IHDS-GO NOx Dry"	"BAZAN-CCR NOX INS"
"3596"	80	66	"BAZAN-IHDS-GO NOX INS"	"BAZAN-CCR NOX INS"
"3597"	82	66	"BAZAN-ISOM NOX INS"	"BAZAN-CCR NOX INS"
"3598"	84	66	"Bazan-VIS3 NOX INS"	"BAZAN-CCR NOX INS"
