date	year	month	day	day_of_week	day_of_year	station	sensor	value	threshold
20160415	2016	4	15	5	106	Bazan-CU3	NOx Dry	133.4	100
20140528	2014	5	28	3	148	Bazan-CU3	NOx Dry	108.2	100
20161203	2016	12	3	6	338	Bazan-CU3	NOx Dry	143.7	100
20151127	2015	11	27	5	331	Bazan-CU3	NOx Dry	146.9	100
20170114	2017	1	14	6	14	Bazan-CU3	NOx Dry	133.0	100
20140110	2014	1	10	5	10	Bazan-CU3	NOx Dry	150.6	100
20150129	2015	1	29	4	29	Bazan-CU3	NOx Dry	102.0	100
20150628	2015	6	28	7	179	Bazan-CU3	NOx Dry	103.3	100
20161005	2016	10	5	3	279	Bazan-CU3	NOx Dry	146.1	100
20141005	2014	10	5	7	278	Bazan-CU3	NOx Dry	107.0	100
20160510	2016	5	10	2	131	Bazan-CU3	NOx Dry	110.7	100
20140814	2014	8	14	4	226	Bazan-CU3	NOx Dry	112.7	100
20161014	2016	10	14	5	288	Bazan-CU3	NOx Dry	163.7	100
20160613	2016	6	13	1	165	Bazan-CU3	NOx Dry	106.9	100
20140610	2014	6	10	2	161	Bazan-CU3	NOx Dry	103.6	100
20151124	2015	11	24	2	328	Bazan-CU3	NOx Dry	128.1	100
20131229	2013	12	29	7	363	Bazan-CU3	NOx Dry	110.9	100
20150329	2015	3	29	7	88	Bazan-CU3	NOx Dry	106.4	100
20140618	2014	6	18	3	169	Bazan-CU3	NOx Dry	108.5	100
20160903	2016	9	3	6	247	Bazan-CU3	NOx Dry	149.7	100
20160303	2016	3	3	4	63	Bazan-CU3	NOx Dry	122.4	100
20151218	2015	12	18	5	352	Bazan-CU3	NOx Dry	124.4	100
20161229	2016	12	29	4	364	Bazan-CU3	NOx Dry	141.3	100
20150424	2015	4	24	5	114	Bazan-CU3	NOx Dry	113.6	100
20141208	2014	12	8	1	342	Bazan-CU3	NOx Dry	128.1	100
20160723	2016	7	23	6	205	Bazan-CU3	NOx Dry	116.2	100
20151215	2015	12	15	2	349	Bazan-CU3	NOx Dry	126.5	100
20160426	2016	4	26	2	117	Bazan-CU3	NOx Dry	124.9	100
20131221	2013	12	21	6	355	Bazan-CU3	NOx Dry	139.2	100
20150330	2015	3	30	1	89	Bazan-CU3	NOx Dry	103.8	100
20131024	2013	10	24	4	297	Bazan-CU3	NOx Dry	122.0	100
20141218	2014	12	18	4	352	Bazan-CU3	NOx Dry	126.8	100
20140712	2014	7	12	6	193	Bazan-CU3	NOx Dry	109.5	100
20150910	2015	9	10	4	253	Bazan-CU3	NOx Dry	104.4	100
20140614	2014	6	14	6	165	Bazan-CU3	NOx Dry	114.6	100
20150502	2015	5	2	6	122	Bazan-CU3	NOx Dry	122.9	100
20140827	2014	8	27	3	239	Bazan-CU3	NOx Dry	118.6	100
20141125	2014	11	25	2	329	Bazan-CU3	NOx Dry	117.6	100
20150111	2015	1	11	7	11	Bazan-CU3	NOx Dry	128.5	100
20160113	2016	1	13	3	13	Bazan-CU3	NOx Dry	115.3	100
20151226	2015	12	26	6	360	Bazan-CU3	NOx Dry	120.7	100
20160122	2016	1	22	5	22	Bazan-CU3	NOx Dry	117.3	100
20140630	2014	6	30	1	181	Bazan-CU3	NOx Dry	107.8	100
20150202	2015	2	2	1	33	Bazan-CU3	NOx Dry	112.6	100
20160623	2016	6	23	4	175	Bazan-CU3	NOx Dry	102.7	100
20150304	2015	3	4	3	63	Bazan-CU3	NOx Dry	112.9	100
20150223	2015	2	23	1	54	Bazan-CU3	NOx Dry	116.3	100
20151117	2015	11	17	2	321	Bazan-CU3	NOx Dry	108.8	100
20150530	2015	5	30	6	150	Bazan-CU3	NOx Dry	102.8	100
20140725	2014	7	25	5	206	Bazan-CU3	NOx Dry	103.3	100
20150312	2015	3	12	4	71	Bazan-CU3	NOx Dry	116.0	100
20151112	2015	11	12	4	316	Bazan-CU3	NOx Dry	121.5	100
20140702	2014	7	2	3	183	Bazan-CU3	NOx Dry	111.6	100
20141226	2014	12	26	5	360	Bazan-CU3	NOx Dry	128.5	100
20140409	2014	4	9	3	99	Bazan-CU3	NOx Dry	113.8	100
20160806	2016	8	6	6	219	Bazan-CU3	NOx Dry	136.7	100
20161120	2016	11	20	7	325	Bazan-CU3	NOx Dry	140.8	100
20150926	2015	9	26	6	269	Bazan-CU3	NOx Dry	110.4	100
20160814	2016	8	14	7	227	Bazan-CU3	NOx Dry	139.1	100
20151102	2015	11	2	1	306	Bazan-CU3	NOx Dry	121.5	100
20150125	2015	1	25	7	25	Bazan-CU3	NOx Dry	111.4	100
20150913	2015	9	13	7	256	Bazan-CU3	NOx Dry	105.6	100
20141210	2014	12	10	3	344	Bazan-CU3	NOx Dry	124.8	100
20160322	2016	3	22	2	82	Bazan-CU3	NOx Dry	127.2	100
20160319	2016	3	19	6	79	Bazan-CU3	NOx Dry	122.4	100
20140919	2014	9	19	5	262	Bazan-CU3	NOx Dry	122.2	100
20170426	2017	4	26	3	116	Bazan-CU3	NOx Dry	100.8	100
20141121	2014	11	21	5	325	Bazan-CU3	NOx Dry	114.8	100
20161023	2016	10	23	7	297	Bazan-CU3	NOx Dry	170.8	100
20150410	2015	4	10	5	100	Bazan-CU3	NOx Dry	110.3	100
20161126	2016	11	26	6	331	Bazan-CU3	NOx Dry	140.2	100
20140327	2014	3	27	4	86	Bazan-CU3	NOx Dry	121.2	100
20161212	2016	12	12	1	347	Bazan-CU3	NOx Dry	165.0	100
20140418	2014	4	18	5	108	Bazan-CU3	NOx Dry	111.6	100
20151118	2015	11	18	3	322	Bazan-CU3	NOx Dry	112.5	100
20150714	2015	7	14	2	195	Bazan-CU3	NOx Dry	106.4	100
20150315	2015	3	15	7	74	Bazan-CU3	NOx Dry	122.2	100
20140717	2014	7	17	4	198	Bazan-CU3	NOx Dry	110.3	100
20140117	2014	1	17	5	17	Bazan-CU3	NOx Dry	128.1	100
20160919	2016	9	19	1	263	Bazan-CU3	NOx Dry	140.3	100
20150131	2015	1	31	6	31	Bazan-CU3	NOx Dry	111.4	100
20160302	2016	3	2	3	62	Bazan-CU3	NOx Dry	132.3	100
20160407	2016	4	7	4	98	Bazan-CU3	NOx Dry	123.2	100
20140204	2014	2	4	2	35	Bazan-CU3	NOx Dry	133.7	100
20140301	2014	3	1	6	60	Bazan-CU3	NOx Dry	117.5	100
20160722	2016	7	22	5	204	Bazan-CU3	NOx Dry	115.0	100
20141213	2014	12	13	6	347	Bazan-CU3	NOx Dry	124.6	100
20141209	2014	12	9	2	343	Bazan-CU3	NOx Dry	126.7	100
20131126	2013	11	26	2	330	Bazan-CU3	NOx Dry	131.6	100
20160430	2016	4	30	6	121	Bazan-CU3	NOx Dry	127.4	100
20161124	2016	11	24	4	329	Bazan-CU3	NOx Dry	146.9	100
20140622	2014	6	22	7	173	Bazan-CU3	NOx Dry	102.5	100
